B37.6||Kandidova endokarditida (I39.8*)|
B37.7||Kandidova sepsa|
B37.81||Kandidova ezofagitida|
B37.88||Kandidoza na inych miestach|
B37.9||Kandidoza, blizsie neurcena|
B38.0||Akutna kokcidioidomykoza pluc|
B38.1||Chronicka kokcidioidomykoza pluc|
B38.2||Kokcidioidomykoza pluc, blizsie neurcena|
B38.3||Kokcidioidomykoza koze|
B38.4||Kokcidioidomykoticka meningitida (G02.1*)|
B38.7||Diseminovana kokcidioidomykoza|
B38.8||Ina forma kokcidioidomykozy|
B38.9||Kokcidioidomykoza, blizsie neurcena|
B39.0||Akutna histoplazmoza pluc (histoplasma capsulatum)|
B39.1||Chronicka histoplazmoza pluc (histoplasma capsulatum)|
B39.2||Histoplazmoza pluc (histoplasma capsulatum), blizsie neurcena|
B39.3||Diseminovana histoplazmoza (histoplasma capsulatum)|
B39.4||Histoplazmoza (Histoplasma capsulatum), blizsie neurcena|
B39.5||Histoplazmoza Dubois (Histoplasma duboisii)|
B39.9||Histoplazmoza, blizsie neurcena|
B40.0||Akutna blastomykoza pluc|
B40.1||Chronicka blastomykoza pluc|
B40.2||Blastomykoza pluc, blizsie neurcena|
B40.3||Blastomykoza koze|
B40.7||Diseminovana blastomykoza|
B40.8||Ina forma blastomykozy|
B40.9||Blastomykoza, blizsie neurcena|
B41.0||Parakokcidioidomykoza pluc|
B41.7||Diseminovana parakokcidioidomykoza|
B41.8||Ina forma parakokcidioidomykozy|
B41.9||Parakokcidioidomykoza, blizsie neurcena|
B42.0||Sporotrichoza pluc|
B42.1||Lymfokutanna sporotrichoza|
B42.7||Diseminovana sporotrichoza|
B42.8||Ina forma sporotrichozy|
B42.9||Sporotrichoza, blizsie neurcena|
B43.0||Kozna chromomykoza|
B43.1||Chromomykoticky (feomykoticky) mozgovy absces|
B43.2||Podkozny chromomykoticky (feomykoticky) absces a cysta|
B43.8||Ina forma chromomykozy|
B43.9||Chromomykoza, blizsie neurcena|
B44.0||Invazivna aspergiloza pluc|
B44.1||Ina aspergiloza pluc|
B44.2||Aspergiloza tonzil|
B44.7||Diseminovana aspergiloza|
B44.8||Ina forma aspergilozy|
B44.9||Aspergiloza, blizsie neurcena|
B45.0||Kryptokokoza pluc|
B45.1||Kryptokokoza mozgu|
B45.2||Kryptokokoza koze|
B45.3||Kryptokokoza kosti|
B45.7||Diseminovana kryptokokoza|
B45.8||Ina forma kryptokokozy|
B45.9||Kryptokokoza, blizsie neurcena|
B46.0||Mukormykoza pluc|
B46.1||Rinocerebralna mukormykoza|
B46.2||Mukormykoza traviacej trubice|
B46.3||Mukormykoza koze|
B46.4||Diseminovana mukormykoza|
B46.5||Mukormykoza, blizsie neurcena|
B46.8||Ina zygomykoza|
B46.9||Zygomykoza, blizsie neurcena|
B47.0||Eumycetom|
B47.1||Aktinomycetom|
B47.9||Mycetom, blizsie neurceny|
B48.0||Lobomykoza|
B48.1||Rinosporidioza|
B48.2||Allescherioza|
B48.3||Geotrichoza|
B48.4||Peniciloza|
B48.7||Mykoza, zapricinena oportunistickym patogenom|
B48.8||Ina mykoza, blizsie urcena|
B49||Mykoza, blizsie neurcena|
B50.0||Malaria, zapricinena plasmodium falciparum s mozgovymi komplikaciami|
B50.8||Ina tazka a komplikovana malaria, zapricinena plasmodium falciparum|
B50.9||Blizsie neurcena malaria, zapricinena plasmodium falciparum|
B51.0||Malaria, zapricinena plasmodium vivax s rupturou sleziny|
B51.8||Malaria, zapricinena plasmodium vivax s inymi komplikaciami|
B51.9||Malaria, zapricinena plasmodium vivax bez komplikacii|
B52.0||Malaria, zapricinena plasmodium malariae s nefropatiou|
B52.8||Malaria, zapricinena plasmodium malariae s inymi komplikaciami|
B52.9||Malaria, zapricinena plasmodium malariae bez komplikacii|
B53.0||Malaria, zapricinena plasmodium ovale|
B53.1||Malaria, zapricinena opicimi plazmodiami|
B53.8||Ina parazitologicky potvrdena malaria, nezatriedena inde|
B54||Malaria, blizsie neurcena|
B55.0||Visceralna leismanioza|
B55.1||Kozna leismanioza|
B55.2||Leismanioza koze a sliznic (mukokutanna)|
B55.9||Blizsie neurcena leismanioza|
B56.0||Gambijska trypanozomoza|
B56.1||Rodezska trypanozomoza|
B56.9||Africka trypanozomoza, blizsie neurcena|
B57.0||Akutna Chagasova choroba s postihnutim srdca (I41.2*, I98.1*)|
B57.1||Akutna Chagasova choroba bez postihnutia srdca|
B57.2||Chagasova choroba (chronicka) s postihnutim srdca|
B57.3||Chagasova choroba (chronicka) s postihnutim traviacej sustavy|
B57.4||Chagasova choroba (chronicka) s postihnutim nervovej sustavy|
B57.5||Chagasova choroba (chronicka) s postihnutim inych ustrojov|
B58.0||Toxoplazmova okulopatia|
B58.1||Toxoplazmova hepatitida (K77.0*)|
B58.2||Toxoplazmova meningoencefalitida (G05.2*)|
B58.3||Toxoplazmoza pluc (J17.3*)|
B58.8||Toxoplazmoza s postihnutim inych organov|
B58.9||Toxoplazmoza, blizsie neurcena|
B59||Pneumocystoza (J17.3*)|
B60.0||Babezioza|
B60.1||Akantameboza|
B60.2||Naeglerioza|
B60.8||Ina blizsie urcena protozoarna choroba|
B64||Protozoarna choroba, blizsie neurcena|
B65.0||Schistozomoza, zapricinena schistosoma haematobium (schistozomoza mocovych ciest)|
B65.1||Schistozomoza, zapricinena schistosoma mansoni (crevna schistozomoza)|
B65.2||Schistozomoza, zapricinena schistosoma japonicum|
B65.3||Cerkariova dermatitida|
B65.8||Ine schistozomozy|
B65.9||Schistozomoza, blizsie neurcena|
B66.0||Opistorchoza|
B66.1||Klonorchoza|
B66.2||Dikrocelioza|
B66.3||Fascioloza|
B66.4||Paragonimoza|
B66.5||Fasciolopsoza|
B66.8||Ina infekcia motolicou, blizsie urcena|
B66.9||Infekcia motolicou, blizsie neurcena|
B67.0||Cysticka echinokokoza pecene (hydatidoza) (echinococcus granulosus)|
B67.1||Cysticka echinokokoza pluc (echinococcus granulosus)|
B67.2||Cysticka echinokokoza kosti (echinococcus granulosus)|
B67.3||Cysticka echinokokoza (echinococcus granulosus) na viacerych a na inych miestach|
B67.4||Cysticka echinokokoza (echinococcus granulosus), blizsie neurcena|
B67.5||Alveolova echinokokoza pecene (echinococcus multilocularis)|
B67.6||Alveolova echinokokoza (echinococcus multilocularis) na inych a na viacerych miestach|
B67.7||Alveolova echinokokoza (echinococcus multilocularis), blizsie neurcena|
B67.8||Echinokokoza pecene, blizsie neurcena|
B67.9||Ina a blizsie neurcena echinokokoza|
B68.0||Tenioza, zapricinena taenia solium|
B68.1||Tenioza, zapricinena taenia saginata|
B68.9||Tenioza|
B69.0||Cysticerkoza centralnej nervovej sustavy|
B69.1||Cysticerkoza oka|
B69.8||Cysticerkoza na inych miestach|
B69.9||Cysticerkoza, blizsie neurcena|
B70.0||Difylobotrioza|
B70.1||Sparganoza|
B71.0||Hymenolepoza|
B71.1||Dipylidioza|
B71.8||Ina infekcia plochymi cervami, blizsie urcena|
B71.9||Infekcia plochymi cervami, blizsie neurcena|
B72||Drakunkuloza|
B73||Onchocerkoza|
B74.0||Filarioza, zapricinena wuchereria bancrofti|
B74.1||Filarioza, zapricinena brugia malayi|
B74.2||Filarioza, zapricinena brugia timori|
B74.3||Loioza|
B74.4||Mansoneloza|
B74.8||Ina filarioza|
B74.9||Filarioza, blizsie neurcena|
B75||Trichineloza|
B76.0||Ankylostomiaza|
B76.1||Nekatoroza|
B76.8||Ina infekcia ankylostomami|
B76.9||Ankylostomatoza, blizsie neurcena|
B77.0||Askaridoza s crevnymi komplikaciami|
B77.8||Askaridoza s inymi komplikaciami|
B77.9||Askaridoza, blizsie neurcena|
B78.0||Crevna strongyloidoza|
B78.1||Kozna strongyloidoza|
B78.7||Diseminovana strongyloidoza|
B78.9||Strongyloidoza, blizsie neurcena|
B79||Trichuridoza|
B80||Enterobioza (mrle)|
B81.0||Anisakidoza|
B81.1||Crevna kapilarioza|
B81.2||Trichostrongyloza|
B81.3||Crevna angiostrongyloza|
B81.4||Zmiesana crevna helmintoza|
B81.8||Ina crevna helmintoza, blizsie urcena|
B82.0||Crevna helmintoza, blizsie neurcena|
B82.9||Crevna parazitoza, blizsie neurcena|
B83.0||Visceralna larva migrans|
B83.1||Gnatostomatoza|
B83.2||Angiostrongyloza, zapricinena parastrongylus cantonensis|
B83.3||Syngamidoza|
B83.4||Vnutorna hirudinoza|
B83.8||Ina helmintoza, blizsie urcena|
B83.9||Helmintoza, blizsie neurcena|
B85.0||Zavsivenie, zapricinene pediculus humanus capitis|
B85.1||Zavsivenie, zapricinene pediculus humanus corporis|
B85.2||Zavsivenie, blizsie neurcene|
B85.3||Ftirioza|
B85.4||Zmiesane zavsivenie a ftirioza|
B86||Svrab (scabies)|
B87.0||Myiaza koze|
B87.1||Myiaza rany|
B87.2||Myiaza oka|
B87.3||Myiaza nosohltana|
B87.4||Myiaza ucha|
B87.8||Myiaza na inych miestach|
B87.9||Myiaza, blizsie neurcena|
B88.0||Ina akarioza|
B88.1||Tungoza (zamorenie pieskovou blchou)|
B88.2||Ine zamorenie clankonozcami|
B88.3||Vonkajsia hirudinoza|
B88.8||Ine zamorenie, blizsie urcene|
B88.9||Zamorenie, blizsie neurcene|
B89||Parazitova choroba, blizsie neurcena|
B90.0||Nasledky tuberkulozy centralnej nervovej sustavy|
B90.1||Nasledky tuberkulozy mocovopohlavnej sustavy|
B90.2||Nasledky tuberkulozy kosti a klbov|
B90.8||Nasledky tuberkulozy inych organov|
B90.9||Nasledky respiracnej a blizsie neurcenej tuberkulozy|
B91||Nasledky poliomyelitidy|
B92||Nasledky lepry|
B94.0||Nasledky trachomu|
B94.1||Nasledky virusovej encefalitidy|
B94.2||Nasledky virusovej hepatitidy|
B94.8||Nasledky inych blizsie urcenych infekcnych a parazitovych chorob|
B94.9||Nasledky blizsie neurcenych infekcnych alebo parazitovych chorob|
B95.0||Streptokok skupiny A ako pricina chorob zatriedenych inde|
B95.1||Streptokok skupiny B ako pricina chorob zatriedenych inde|
B95.2||Streptokok skupiny D ako pricina chorob zatriedenych inde|
B95.3||Streptococcus pneumoniae (pneumokok) ako pricina chorob zatriedenych inde|
B95.41||Streptokok skupiny C ako pricina chorob zatriedenych inde|
B95.42||Streptokok skupiny G ako pricina chorob zatriedenych inde|
B95.48||Iny blizsie urceny streptokok ako pricina chorob zatriedenych inde|
B95.5||Blizsie neurceny streptokok ako pricina chorob zatriedenych inde|
B95.6||Staphylococcus aureus ako pricina chorob zatriedenych inde|
B95.7||Iny stafylokok ako pricina chorob zatriedenych inde|
B95.8||Stafylokok, blizsie neurceny, ako pricina chorob zatriedenych inde|
B95.90||Iny blizsie urceny grampozitivny aerobny mikroorganizmus ako pricina chorob zatriedenych inde|
B95.91||Iny blizsie urceny grampozitivny aerobny nesporulujuci mikroorganizmus ako pricina chorob zatriedenych inde|
B96.0||Mykoplazma a ureaplazma ako pricina chorob zatriedenych inde|
B96.1||Klebsiella pneumoniae [K. pneumoniae] ako pricina chorob zatriedenych inde|
B96.2||Escherichia coli a ine enterobacteriaceae ako pricina chorob zatriedenych inde|
B96.3||Haemophilus influenzae a moraxella ako pricina chorob zatriedenych inde|
B96.4||Proteus (mirabilis) (morganii) ako pricina chorob zatriedenych inde|
B96.5||Pseudomonas (aeruginosa) (mallei) (pseudomallei) a ina nefermentujuca bakteria ako pricina chorob zatriedenych inde|
B96.6||Bacteroides fragilis a ina gramnegativna anaerobna bakteria ako pricina chorob zatriedenych inde|
B96.7||Clostridium perfringens a ina grampozitivna sporulujuca anaerobna bakteria ako pricina chorob zatriedenych inde|
B96.8||Ina blizsie urcena bakteria ako pricina chorob zatriedenych inde|
B97.0||Adenovirus ako pricina chorob zatriedenych inde|
B97.1||Enterovirus ako pricina chorob zatriedenych inde|
B97.2||Koronavirus ako pricina chorob zatriedenych inde|
B97.3||Retrovirus ako pricina chorob zatriedenych inde|
B97.4||Respiracny syncycialny virus ako pricina chorob zatriedenych inde|
B97.5||Reovirus ako pricina chorob zatriedenych inde|
B97.6||Parvovirus ako pricina chorob zatriedenych inde|
B97.7||Papilomavirus ako pricina chorob zatriedenych inde|
B97.8||Iny virus ako pricina chorob zatriedenych inde|
B98.0||Helicobacter pylori ako pricina chorob zatriedenych inde|
B98.1||Vibrio vulnificus ako pricina chorob zatriedenych inde|
B99||Ina a blizsie neurcena infekcna choroba|
C00.0||Zhubny nador vonkajsej hornej pery|
C00.1||Zhubny nador vonkajsej dolnej pery|
C00.2||Zhubny nador vonkajsej pery, blizsie neurceny|
C00.3||Zhubny nador vnutornej strany hornej pery|
C00.4||Zhubny nador vnutornej strany dolnej pery|
C00.5||Zhubny nador vnutornej strany pery, blizsie neurceny|
C00.6||Zhubny nador spojky (komisury) peri|
C00.8||Zhubny nador pery, postihujuci viacere oblasti|
C00.9||Zhubny nador pery, blizsie neurceny|
C01||Zhubny nador korena jazyka|
C02.0||Zhubny nador hornej (dorzalnej) casti jazyka|
C02.1||Zhubny nador okraja jazyka|
C02.2||Zhubny nador dolnej (ventralnej) casti jazyka|
C02.3||Zhubny nador prednych dvoch tretin jazyka, neurcena cast|
C02.4||Zhubny nador jazykovej mandle (tonzily)|
C02.8||Zhubny nador jazyka, postihujuci viacere oblasti|
C02.9||Zhubny nador jazyka, blizsie neurceny|
C03.0||Zhubny nador dasna hornej celuste|
C03.1||Zhubny nador dasna dolnej celuste (sanky)|
C03.9||Zhubny nador dasna, blizsie neurceny|
C04.0||Zhubny nador prednej casti ustnej spodiny|
C04.1||Zhubny nador bocnej casti ustnej spodiny|
C04.8||Zhubny nador ustnej spodiny, postihujuci viacere oblasti|
C04.9||Zhubny nador ustnej spodiny, blizsie neurceny|
C05.0||Zhubny nador tvrdeho podnebia|
C05.1||Zhubny nador makkeho podnebia|
C05.2||Zhubny nador uvuly|
C05.8||Zhubny nador podnebia, postihujuci viacere oblasti|
C05.9||Zhubny nador podnebia, blizsie neurceny|
C06.0||Zhubny nador sliznice lica|
C06.1||Zhubny nador vestibulum oris|
C06.2||Zhubny nador retromolarnej casti ust|
C06.8||Zhubny nador inych a blizsie neurcenych casti ust, postihujuci viacere oblasti|
C06.9||Zhubny nador ust, blizsie neurceny|
C07||Zhubny nador priusnej zlazy (glandula parotis)|
C08.0||Zhubny nador submandibularnej slinnej zlazy|
C08.1||Zhubny nador sublingvalnej slinnej zlazy|
C08.8||Zhubny nador velkych slinnych zliaz, postihujuci viacere oblasti|
C08.9||Zhubny nador velkej slinnej zlazy, blizsie neurceny|
C09.0||Zhubny nador fossa tonsillaris (sinus tonsillaris)|
C09.1||Zhubny nador podnebneho obluka (predna cast) (zadna cast)|
C09.8||Zhubny nador mandle, postihujuci viacere oblasti|
C09.9||Zhubny nador mandle, blizsie neurceny|
C10.0||Zhubny nador vallecula epiglottica|
C10.1||Zhubny nador prednej plochy epiglottis|
C10.2||Zhubny nador bocnej steny orofaryngu|
C10.3||Zhubny nador zadnej steny orofaryngu|
C10.4||Zhubny nador branchialneho razstepu|
C10.8||Zhubny nador orofaryngu, postihujuci viacere oblasti|
C10.9||Zhubny nador orofaryngu, blizsie neurceny|
C11.0||Zhubny nador hornej steny nosohltana|
C11.1||Zhubny nador zadnej steny nosohltana|
C11.2||Zhubny nador bocnej steny nosohltana|
C11.3||Zhubny nador prednej steny nosohltana|
C11.8||Zhubny nador nosohltana, postihujuci viacere oblasti|
C11.9||Zhubny nador nosohltana, blizsie neurceny|
C12||Zhubny nador recessus piriformis|
C13.0||Zhubny nador regio postcricoidea|
C13.1||Zhubny nador hypofaryngovej strany aryepiglotickej krkvy|
C13.2||Zhubny nador zadnej steny hypofaryngu|
C13.8||Zhubny nador hypofaryngu, postihujuci viacere oblasti|
C13.9||Zhubny nador hypofaryngu, blizsie neurceny|
C14.0||Zhubny nador hltana, blizsie neurceny|
C14.1||Zhubny nador inych lokalizacii v oblasti pery, ustnej dutiny a hltana-Laryngofarynx|
C14.2||Zhubny nador Waldeyerovho lymfatickeho okruhu|
C14.8||Zhubny nador pery, ustnej dutiny a hltana, postihujuci viacere oblasti|
C15.0||Zhubny nador krcnej casti pazeraka|
C15.1||Zhubny nador hrudnikovej casti pazeraka|
C15.2||Zhubny nador brusnej casti pazeraka|
C15.3||Zhubny nador hornej tretiny pazeraka|
C15.4||Zhubny nador strednej tretiny pazeraka|
C15.5||Zhubny nador dolnej tretiny pazeraka|
C15.8||Zhubny nador pazeraka, postihujuci viacere oblasti|
C15.9||Zhubny nador pazeraka, blizsie neurceny|
C16.0||Zhubny nador kardie|
C16.1||Zhubny nador fundu zaludka|
C16.2||Zhubny nador tela zaludka|
C16.3||Zhubny nador antra pyloru|
C16.4||Zhubny nador pyloru|
C16.5||Zhubny nador malej kurvatury zaludka, blizsie neurceny|
C16.6||Zhubny nador velkej kurvatury zaludka, blizsie neurceny|
C16.8||Zhubny nador zaludka, postihujuci viacere oblasti|
C16.9||Zhubny nador zaludka, blizsie neurceny|
C17.0||Zhubny nador dvanastnika|
C17.1||Zhubny nador jejuna|
C17.2||Zhubny nador ilea|
C17.3||Zhubny nador Meckelovho divertikula|
C17.8||Zhubny nador tenkeho creva, postihujuci viacere oblasti|
C17.9||Zhubny nador tenkeho creva, blizsie neurceny|
C18.0||Zhubny nador slepeho creva (colon caecum)|
C18.1||Zhubny nador cervoviteho privesku slepeho creva (appendix vermicularis)|
C18.2||Zhubny nador colon ascendens|
C18.3||Zhubny nador pecenoveho ohybu hrubeho creva|
C18.4||Zhubny nador priecneho hrubeho creva (colon transversum)|
C18.5||Zhubny nador slezinoveho ohybu hrubeho creva|
C18.6||Zhubny nador colon descendens|
C18.7||Zhubny nador colon sigmoideum|
C18.8||Zhubny nador hrubeho creva, postihujuci viacere oblasti|
C18.9||Zhubny nador hrubeho creva, blizsie neurceny|
C19||Zhubny nador rektosigmoidoveho spojenia hrubeho creva|
C20||Zhubny nador konecnika (rekta)|
C21.0||Zhubny nador anusu, blizsie neurceny|
C21.1||Zhubny nador analneho kanala|
C21.2||Zhubny nador kloakovej oblasti|
C21.8||Zhubny nador rekta, anusu a analneho kanala, postihujuci viacere oblasti|
C22.0||Hepatocelularny karcinom|
C22.1||Karcinom intrahepatalnych zlcovych ciest|
C22.2||Hepatoblastom|
C22.3||Angiosarkom pecene|
C22.4||Iny sarkom pecene|
C22.7||Iny karcinom pecene, blizsie urceny|
C22.9||Zhubny nador pecene, blizsie neurceny|
C23||Zhubny nador zlcnika|
C24.0||Zhubny nador mimopecenovych zlcovych ciest|
C24.1||Zhubny nador ampulla Vateri|
C24.8||Zhubny nador zlcovych ciest, postihujuci viacere oblasti|
C24.9||Zhubny nador zlcovych ciest, blizsie neurceny|
C25.0||Zhubny nador hlavy podzaludkovej zlazy|
C25.1||Zhubny nador tela podzaludkovej zlazy|
C25.2||Zhubny nador chvosta podzaludkovej zlazy|
C25.3||Zhubny nador ductus pancreaticus|
C25.4||Zhubny nador endokrinnej casti podzaludkovej zlazy|
C25.7||Zhubny nador inych casti podzaludkovej zlazy|
C25.8||Zhubny nador podzaludkovej zlazy, postihujuci viacere oblasti|
C25.9||Zhubny nador podzaludkovej zlazy, blizsie neurceny|
C26.0||Zhubny nador traviacej trubice, blizsie neurceny|
C26.1||Zhubny nador sleziny|
C26.8||Zhubny nador traviacej sustavy, postihujuci viacere oblasti|
C26.9||Zhubny nador na nepresne urcenom mieste traviacej sustavy|
C30.0||Zhubny nador nosovej dutiny|
C30.1||Zhubny nador stredneho ucha|
C31.0||Zhubny nador celustnej dutiny (sinus maxillaris)|
C31.1||Zhubny nador cuchovej dutiny (sinus ethmoidalis)|
C31.2||Zhubny nador celovej dutiny (sinus frontalis)|
C31.3||Zhubny nador dutiny klinovej kosti (sinus sphenoidalis)|
C31.8||Zhubny nador prinosovej dutiny, postihujuci viacere oblasti|
C31.9||Zhubny nador blizsie neurcenej prinosovej dutiny|
C32.0||Zhubny nador hlasivky (glottis)|
C32.1||Zhubny nador supraglottis|
C32.2||Zhubny nador subglottis|
C32.3||Zhubny nador hrtanovej chrupky|
C32.8||Zhubny nador hrtana, postihujuci viacere oblasti|
C32.9||Zhubny nador hrtana, blizsie neurceny|
C33||Zhubny nador priedusnice|
C34.0||Zhubny nador hlavnej priedusky (bronchu)|
C34.1||Zhubny nador priedusky alebo pluc v hornom laloku|
C34.2||Zhubny nador priedusky alebo pluc v strednom laloku|
C34.3||Zhubny nador priedusky alebo pluc v dolnom laloku|
C34.8||Zhubny nador priedusky alebo pluc, postihujuci viacere oblasti|
C34.9||Zhubny nador priedusky alebo pluc, blizsie neurceny|
C37||Zhubny nador tymusu|
C38.0||Zhubny nador srdca|
C38.1||Zhubny nador predneho medzihrudia|
C38.2||Zhubny nador zadneho medzihrudia|
C38.3||Zhubny nador medzihrudia, blizsie neurceny|
C38.4||Zhubny nador pohrudnice|
C38.8||Zhubny nador srdca, medzihrudia a pohrudnice, postihujuci viacere oblasti|
C39.0||Zhubny nador hornych dychacich ciest, blizsie neurceny|
C39.8||Zhubny nador dychacich a vnutrohrudnikovych ustrojov, postihujuci viacere oblasti|
C39.9||Zhubny nador na nepresne urcenych miestach dychacej sustavy|
C40.0||Zhubny nador lopatky a dlhych kosti hornej koncatiny|
C40.1||Zhubny nador kratkych kosti hornej koncatiny|
C40.2||Zhubny nador dlhych kosti dolnej koncatiny|
C40.3||Zhubny nador kratkych kosti dolnej koncatiny|
C40.8||Zhubny nador kosti a klbovej chrupky koncatin, postihujuci viacere oblasti|
C40.9||Zhubny nador kosti a klbovej chrupky koncatiny, blizsie neurceny|
C41.01||Zhubny nador kosti a klbovej chrupky v kraniofacialnej oblasti|
C41.02||Zhubny nador kosti a klbovej chrupky v maxilofacialnej oblasti|
C41.1||Zhubny nador kosti a klbovej chrupky dolnej celuste (sanky)|
C41.2||Zhubny nador kosti a klbovej chrupky chrbtice|
